FACTSET_ENTITY_ID,ISO_COUNTRY,YEAR,g_S3_est,SALES,g_S3_CDP_c
000V67-E,USA,2015,1.1982518801555997e6,16259.792237634154,59224.939913651404
000XNY-E,USA,2015,510853.2812164292,7794.9800663691885,17650.642895217195
000LGX-E,USA,2015,1.1734722028469737e6,4460.764928248741,7919.014294663433
0BC4VB-E,USA,2015,393459.23728505726,2567.7670424806256,12978.539621678461
000CYC-E,USA,2015,1.162823041330934e7,67312.64441711608,75671.69101215583
000HWL-E,USA,2015,1.5775884878566344e6,6714.892431818892,1.039576236577466e6
000P7N-E,USA,2015,7.01221277755892e6,32975.921592047576,518217.9844631531
001FR9-E,USA,2015,202802.57328562444,1758.738674426144,11082.73476691728
002X87-E,USA,2015,465631.82428913703,2170.307998092302,2551.0025133675854
0034R9-E,USA,2015,3.251495558456859e6,20061.648050161522,547890.6470728476
000XNK-E,USA,2015,144825.17077999297,947.8191077727995,3574.009215326029
006DPK-E,USA,2015,67733.95465192787,458.0977432342814,14469.185668646263
008FJT-E,USA,2015,171863.15002247185,2500.0069113718564,43563.10709145621
000CPS-E,USA,2015,1.6435609394669854e6,8373.706828627508,53064.7626749204
000PP9-E,USA,2015,98335.51303663335,1280.587639158793,21521.433280970643
002J5D-E,USA,2015,204185.17689820786,2041.309468049858,140352.3837805043
0FRZ52-E,USA,2015,434417.563192934,2036.1071542972788,5523.160500566612
000V98-E,USA,2015,2.7770415593479685e6,17094.361228739755,123960.19328485611
002LV5-E,USA,2015,358358.3999549332,2875.2759724132716,25973.187582928567
0011S2-E,USA,2015,170282.1222221193,1534.2111030097255,15201.199304294765
002P6D-E,USA,2015,210763.0230013093,1582.6244508865266,6635.6358873587005
000BJT-E,USA,2015,800082.5623333931,3618.251470341634,58058.146651770454
000N1N-E,USA,2015,8.990054205410345e6,58939.265955487725,293321.93317680876
0011HX-E,USA,2015,390696.5516661847,3442.7981848983054,26007.915463937392
000KN2-E,USA,2015,2.5214460376252685e7,105336.21792544692,9.958326696219696e6
0801VG-E,USA,2015,2.8133107141639963e7,107929.13450163661,1.736891266630713e7
000CZ5-E,USA,2015,2.0584038237720157e6,5604.382082489267,26386.1669545461
001VRS-E,USA,2015,618579.2947652892,2078.2310736079403,1.436005301545474e7
000DCC-E,USA,2015,1.756019370968587e7,84576.57954808067,8036.367683094834
000LJT-E,USA,2015,256530.27275772853,3365.5630303331113,247216.28606435077
000L76-E,USA,2015,390273.6961582226,5852.316314370435,163249.91303761487
0018WT-E,USA,2015,5.848774128284904e6,31036.699251709684,14124.03341480549
000RBW-E,USA,2015,2.5644934968452887e6,24298.194143613746,401040.893408476
0024V8-E,USA,2015,406333.1098328875,4592.911210048779,14472.599619932504
000P9L-E,USA,2015,6.998245931157508e6,48803.85935248596,5998.18070154972
000NX1-E,USA,2015,2.239824804698716e6,16869.00271257257,7890.765015988304
001HHK-E,USA,2015,1.9361751515010774e7,145029.8986188585,27411.941271688134
000KWJ-E,USA,2015,394862.5293408046,4441.787677328081,956306.5726652155
000P59-E,USA,2015,1.0798890024671431e6,8695.894185191595,399005.1880337564
000RD1-E,USA,2015,1.8985008957570286e6,13192.80651629448,17744.3064104838
000LR9-E,USA,2015,9.399506468796253e6,63427.73942361573,1.166750569549796e6
000XRR-E,USA,2015,5.629259471727324e6,23392.413106808424,7187.503332246294
002RXT-E,USA,2015,1.0363897541437756e7,67712.24463027186,11837.580394233024
000HLG-E,USA,2015,5.385348138019271e6,39951.79490696052,32488.977039456608
000HH2-E,USA,2015,2.31624076791709e7,35444.56521252478,7.7564541175496625e6
000WR8-E,USA,2015,7.496324787876835e6,15429.293878033786,59893.6649618194
000Y4G-E,USA,2015,1.2486362502538359e7,44992.49254940324,6.31660459526958e6
000Y1Z-E,USA,2015,3.272763954912076e6,16874.60092387427,546858.1550669762
003GTW-E,USA,2015,4.547491131645617e6,13097.370935602745,15631.617957300054
000JF5-E,USA,2015,3.136339936077337e6,4653.336396892161,102142.21080540506
006C9Y-E,USA,2015,1.3950650011458737e6,8351.15693759665,17943.468982647493
06GPGV-E,USA,2015,2.067110061005505e6,3439.8019651772547,260808.46872144163
000TH5-E,USA,2015,336089.5016656548,2697.2239044171424,8898.404415444043
000CFP-E,USA,2015,375847.19822956383,1726.2441457012342,28275.864556008655
000CFX-E,USA,2015,1.9756674216104464e6,8887.328230557327,45502.369952478904
000F2F-E,USA,2015,212939.6689603166,2793.959053136738,12876.177884613919
002171-E,USA,2015,911753.7321305367,6432.697344453965,83866.0324794311
002M0S-E,USA,2015,78759.7362864615,1541.0835461425245,46113.16181022152
006VQS-E,USA,2015,197480.3431968509,1614.7537952005794,7347.899240949991
05WNR8-E,USA,2015,554598.8903034788,4612.338755479706,31641.253422778736
002SX7-E,USA,2015,1.5381126338329453e6,9400.211720401605,53354.70319829009
06BZ3S-E,USA,2015,1.763563218088897e6,10243.191370838831,17124.5306552718
061DW8-E,USA,2015,1.826366047353242e6,13737.511976940821,10881.10184222514
09SD1S-E,USA,2015,1.4989629824048197e6,14793.51537431306,4094.2574092522914
0D7N1X-E,USA,2015,4.788586431519206e6,27358.88147882816,124113.33121078166
000Y2H-E,USA,2015,341663.4591807848,2243.454628518729,6679.305833870909
0014V8-E,USA,2015,184540.63969578693,999.5528161499861,398493.8990164656
0021JW-E,USA,2015,1.2131736661188956e6,9324.579103702243,66749.98152784674
002RBQ-E,USA,2015,833352.4975998261,4585.092613047725,56799.92131031008
008W16-E,USA,2015,333898.25331453787,1969.7277335582571,18791.54322642972
00G70G-E,USA,2015,170159.67247436772,1797.7026456025746,5340.019950090701
05MDRV-E,USA,2015,726397.7802562848,12132.036787878,19746.551651432274
0012PR-E,USA,2015,1.5189414853792991e6,14668.121516287172,16592.550046081917
001K97-E,USA,2015,1.3793748320675273e6,8561.71759241062,6723.410520577637
002HJD-E,USA,2015,669982.8116343521,7851.547189070238,15143.400347622035
0033W4-E,USA,2015,437397.6959418964,2856.649192755165,1412.4625296231002
00371D-E,USA,2015,4.706973580807211e6,38941.198027855986,4152.4484042157055
0BTZL3-E,USA,2015,237260.1309814096,1738.0473544372228,3427.047898426244
002L44-E,USA,2015,729370.7280766865,6515.405468443209,6589.753465910236
003CLR-E,USA,2015,2.4660207662947266e6,30196.879992554634,93581.25054120753
000LV7-E,USA,2015,5.123787227845108e6,61938.855700337255,46632.0805093098
000CNK-E,USA,2015,176074.19202109094,1536.7626983281264,2251.4176162744757
000LKV-E,USA,2015,468691.02539277583,3086.5154527248937,9210.464843930627
000NVT-E,USA,2015,101294.32163222703,933.8294850253696,47686.66372446607
000PC2-E,USA,2015,58271.9421431119,1014.2262575778196,7508.863071964254
0015NZ-E,USA,2015,202719.52756516112,5608.5682272294425,35492.54651782611
002FQ3-E,USA,2015,504194.0271303329,4456.805221424075,29251.377109528286
000VMV-E,USA,2015,348467.12240743334,4175.883174964635,264982.8866460006
000PLS-E,USA,2015,1.9222889058648427e6,18918.42371154849,1.7115458909283113e7
00B36T-E,USA,2015,105899.21467816354,2210.1886711849897,2425.480592740836
000BGB-E,USA,2015,602791.0370271938,3048.719995481795,10082.702012799084
000PFH-E,USA,2015,2.3580802141536428e6,14773.978060150572,6808.44683934326
0022QP-E,USA,2015,2.1969104058588934e6,7704.5474374542555,1.609581813547739e6
001CGF-E,USA,2015,1.1991425817397565e6,5947.155837637888,17476.441077796622
068T0P-E,USA,2015,718126.4470525677,3932.2229437152264,4333.672832990626
001QFL-E,USA,2015,1.7066416513303397e6,10413.351712552545,12671.76337937679
05HX0N-E,ZAF,2015,542929.1101841793,1150.8271098433972,250166.60034938803
0B6B7H-E,ZAF,2015,107165.69320756292,201.46551826467456,3689.561115138544
003KKT-E,ZAF,2015,681660.4842114942,3263.770813829445,475323.85333850404
008RN7-E,ZAF,2015,2.687278176369671e6,2285.08335714346,192944.6248189647
05HQ0P-E,ZAF,2015,1.8369537651653825e6,2069.1412775894087,342186.8607975002
05HWCN-E,ZAF,2015,2.5383098560909755e6,3677.5470609614745,99001.85354245908
05J16R-E,ZAF,2015,1.1316303934743751e6,1093.8638881090997,4307.210111759966
003JP3-E,ZAF,2015,4.956049017309543e6,2187.146640318494,378078.9012345337
05HSJH-E,ZAF,2015,424252.73215327563,780.0579999999999,2056.4604403903704
05HXR3-E,ZAF,2015,129270.90663122706,206.3040443374664,653.3388333145301
0610BL-E,ZAF,2015,2194.8297420092144,24.931200940091244,258.23649872062634
05HZLT-E,ZAF,2015,676293.3290327893,1417.7694621485514,2633.470821795742
